,title,subtitle,date_published,url,is_paid
2862,"
							„Es hilft, wenn mal die Katze durchs Bild läuft“
			        ","
						Katrin Döveling erforscht Emotionen. Auslöser für die Beschäftigung war die Trauer um Lady Dia. Nun untersucht die Professorin Folgen der Pandemie für das Gefühlsleben.
					",2021-02-09T21:51:41+0100,https://www.faz.net/suche/emotionsforscherin-katrin-doeveling-untersucht-folgen-der-corona-pandemie-17187849.html,true
2863,"
							„Als ginge es nur ums Geld“
			        ","
						Die Saison ist für die österreichischen Skigebiete gelaufen. Hoteliers und Betreibern jagen die leeren Pisten Angst ein. Manche haben schon aufgegeben.
					",2021-02-09T21:48:38+0100,https://www.faz.net/premiumContent?contentId=1.7189369,false
2864,"
							„Raustesten“ zum Reisen
			        ","
						Wien greift in Tirol durch. Eine Ausreise aus dem Bundesland ist vorübergehend nur noch mit negativem Test möglich. Die Regierung versucht, den Tirolern den Schritt schmackhaft zu machen.
					",2021-02-09T21:45:26+0100,https://www.faz.net/premiumContent?contentId=1.7189571,false
2865,"
							Corona im Blick, den Campus im Sinn
			        ","
						In Hessen sind nun alle regionalen Impfzentren geöffnet, der Impfstoff bleibt jedoch weiterhin knapp. Die U-Bahn-Linie 4 soll auch am Frankfurter Campus Westend halten. Die F.A.Z.-Hauptwache blickt auf die Themen des Tages.
					",2021-02-09T21:01:00+0100,https://www.faz.net/suche/heute-in-rhein-main-corona-im-blick-den-campus-im-sinn-17189714.html,true
2866,"
							Wo Pekings Impfdiplomatie an ihre Grenzen stößt
			        ","
						Beim Gipfel mit 17 Ländern Mittel- und Osteuropas bietet Xi Jinping den chinesischen Corona-Impfstoff feil. Die Vorbehalte gegenüber China sind jedoch gewachsen.
					",2021-02-09T20:50:07+0100,https://www.faz.net/premiumContent?contentId=1.7189442,false
2867,"
							Eine Stadt wird durchgeimpft
			        ","
						Brasilien macht eine Kleinstadt zum Versuchslabor. Etwa 30.000 Einwohner sollen gegen das Coronavirus geimpft werden. Forscher untersuchen die Auswirkungen. Es ist weltweit die erste Studie dieser Art.
					",2021-02-09T20:25:22+0100,https://www.faz.net/premiumContent?contentId=1.7189286,false
2868,"
							Selbst die Museen sind geöffnet
			        ","
						Die gelockerten Maßnahmen locken in Rom Tausende auf die Straßen. Mit einem Ampelsystem will die Regierung verhindern, dass die Infektionszahlen direkt wieder in die Höhe schnellen.
					",2021-02-09T20:18:36+0100,https://www.faz.net/suche/die-corona-lage-in-italien-volle-restaurants-und-einkaufsstrassen-17187537.html,true
2869,"
							Machtfülle für den Minister
			        ","
						Der Sozialstaat ist gut durch das Corona-Jahr gekommen, heißt es am Bundessozialgericht. Doch es gibt auch Kritik. 
					",2021-02-09T20:12:52+0100,https://www.faz.net/suche/machtfuelle-fuer-den-minister-bundessozialgericht-17189495.html,true
2870,"
							Die Kurven des Jens Spahn
			        ","
						Der Künstler Martin Wenzel hat sich von der Angst der Pandemie inspirieren lassen. Er sucht nach einem anschaulichen Zugang zur ansonsten abstrakten Wellenthematik – und hat dafür unter anderem eine Kurve von Jens Spahn aus Stahl nachgebogen.
					",2021-02-09T20:09:00+0100,https://www.faz.net/suche/kuenstler-martin-wenzel-verarbeitet-die-corona-pandemie-17187871.html,true
2871,"
							Sportler-Impfungen „möglichst bald im zweiten Quartal“
			        ","
						Frühere Impfungen für Spitzensportler? Diese Debatte will nicht verstummen. Zwar lehnen viele Sportfunktionäre eine Bevorzugung von Athleten ab – ganz hinten anstellen aber wollen sie sich auch nicht.

					",2021-02-09T20:00:59+0100,https://www.faz.net/premiumContent?contentId=1.7189832,false
2872,"
							Wuhan bleibt ein Rätsel
			        ","
						Die WHO hat in China nach dem Ursprung des Coronavirus gesucht. Leicht wurde es den Wissenschaftlern dabei nicht gemacht. 
					",2021-02-09T19:54:18+0100,https://www.faz.net/premiumContent?contentId=1.7189550,false
2873,"
							Kein Corona-Freispruch für China
			        ","
						Herausgekommen ist beim Forschungsaufenthalt der WHO in Wuhan nicht viel. Trotzdem ist er vermutlich das Beste, das derzeit zu erreichen war.
					",2021-02-09T19:45:36+0100,https://www.faz.net/suche/corona-kommentar-ursachenforschung-muss-weitergehen-17189203.html,true
2874,"
							Corona provoziert Lügen
			        ","
						Falschnachrichten gedeihen im Netz wie nie zuvor. Auf europäischer Ebene müssen die Regeln nachgeschärft werden. 
					",2021-02-09T19:35:37+0100,https://www.faz.net/suche/corona-provoziert-luegen-fake-news-17189392.html,true
2875,"
							Ältester Mensch Europas überlebt Corona-Infektion
			        ","
						Die Nonne Schwester Andre in Frankreich werde dieser Tage nach einem symptomfreien Verlauf ihren 117. Geburtstag feiern, so ihre Betreuer. 
					",2021-02-09T19:20:14+0100,https://www.faz.net/suche/aeltester-mensch-europas-ueberlebt-corona-infektion-17190194.html,false
2876,"
							Grüne machen Feldmann für Mieterhöhungen mitverantwortlich
			        ","
						Im Streit um die geplanten Mieterhöhungen der Nassauischen Heimstätte haben sich nun die Grünen positioniert. Sie weisen darauf hin, dass unbürokratische Vereinbarungen getroffen worden seien.
					",2021-02-09T18:57:40+0100,https://www.faz.net/suche/nassauische-heimstaette-gruene-machen-feldmann-fuer-mieterhoehungen-mitverantwortlich-17189706.html,true
2877,"
							„Es ist hart für Eltern und Kinder, das ist mir klar“
			        ","
						Die Kanzlerin hält es offenbar für zu riskant, Kitas und Schulen schon vor dem 1. März wieder zu öffnen. In einigen Ländern sieht man das anders. 
					",2021-02-09T18:16:23+0100,https://www.faz.net/premiumContent?contentId=1.7189458,false
2878,"
							Infektionen nehmen durch Querdenker-Demos zu
			        ","
						Wie gefährlich war es, im November gegen die Ausgangsbeschränkungen zu demonstrieren? Zwei Wissenschaftler haben jetzt eine Antwort gegeben – und mussten dafür einige Umwege nehmen. Doch ihr Ergebnis fällt eindeutig aus. 
					",2021-02-09T18:00:50+0100,https://www.faz.net/premiumContent?contentId=1.7189323,false
2879,"
							Biontech bekommt Platz
			        ","
						Der Impfstoffhersteller Biontech wächst weiter. Jetzt kann sich das börsendotierte Unternehmen auf einem kaum mehr benötigten Kasernengelände in Mainz ausbreiten. 
					",2021-02-09T18:00:30+0100,https://www.faz.net/suche/biontech-vergroessert-sich-erweiterung-nach-abzug-17189384.html,true
2880,"
							Keine Insel der Seligen
			        ","
						Der drastische Einbruch der deutschen Exporte ist dank Corona keine Überraschung. In der Pandemie zeigt sich die Kehrseite der weltwirtschaftlichen Verflechtung.
					",2021-02-09T17:52:21+0100,https://www.faz.net/premiumContent?contentId=1.7189462,false
2881,"
							Neues Hilfspaket für die Kultur
			        ","
						Kulturschaffende haben es in Pandemie-Zeiten nicht leicht. Mit 30 Millionen Euro greift die hessische Landesregierung Künstlern nun abermals unter die Arme. Aus der Opposition kommt nicht nur Kritik. 
					",2021-02-09T17:42:27+0100,https://www.faz.net/suche/hessische-landesregierung-neues-hilfspaket-fuer-die-kultur-17189292.html,true
2882,"
							Mit schwarz-grüner Schleife für die Kultur
			        ","
						Mit dem Kulturpaket II will Hessen Künstler und Veranstalter trösten, die seit einem Jahr kaum Einnahmen erwirtschaften konnten. Der Ton der hessischen Landesregierung hat sich geändert.
					",2021-02-09T17:41:53+0100,https://www.faz.net/suche/mit-schwarz-gruener-schleife-fuer-die-hessische-kultur-17189328.html,true
2883,"
							„Die Bedrohungen sind real“
			        ","
						Die Soldaten der Bundeswehr sind vielfach nicht so gut ausgestattet wie es nötig wäre. Verteidigungsministerin Kramp-Karrenbauer und Generalinspekteur Zorn sprechen über das, was die Truppe jetzt braucht.
					",2021-02-09T17:23:47+0100,https://www.faz.net/suche/zukunft-der-bundeswehr-die-bedrohungen-sind-real-17189235.html,true
2884,"
							Kramp-Karrenbauer und Zorn wollen Bundeswehr modernisieren
			        ","
						Verteidigungsministerin Kramp-Karrenbauer und Generalinspekteur Zorn wollen die Bundeswehr umbauen und besser ausrüsten. Eckpunkte beschreiben sie in einem Konzeptpapier, das der F.A.Z. vorliegt.
					",2021-02-09T17:11:05+0100,https://www.faz.net/premiumContent?contentId=1.7189190,false
2885,"
							Lahmes Deutschland
			        ","
						Der feste Glaube daran, dass das Land größte Probleme bewältigen kann, ist bedroht. Die Politik – mit all ihren Ebenen – ist zu träge. 

					",2021-02-09T17:00:44+0100,https://www.faz.net/suche/grossprojekte-corona-bildung-lahmes-deutschland-17189057.html,true
2886,"
							813 Millionen Euro Verlust
			        ","
						Der Chef des Reisekonzerns wettert gegen die Impfstrategie der EU und feiert das Vorgehen der Briten. Es sind die Folgen eines Überlebenskampfs. 
					",2021-02-09T16:48:52+0100,https://www.faz.net/premiumContent?contentId=1.7189187,false
2887,"
							Bundespolizei verstärkt Grenkontrollen zu Österreich
			        ","
						Kontrollen der Bundespolizei in Kiefersfelden, am Grenzübergang zwischen Österreich und Deutschland. Wegen der Corona-Pandemie und der Angst vor Virusmutationen im benachbarten Ausland hat Bayern die Kontrollen hier verstärkt.
					",2021-02-09T16:30:09+0100,https://www.faz.net/suche/angst-vor-der-mutation-bundespolizei-verstaerkt-kontrollen-an-grenze-zu-oesterreich-17189790.html,false
2888,"
							Stolz auf ein Fünkchen Hoffnung
			        ","
						Seit Dienstag sind alle lokalen Impfzentren in Hessen geöffnet. Weil die Impfstoffmenge begrenzt ist, geht es dort noch beschaulich zu.


					",2021-02-09T16:30:00+0100,https://www.faz.net/suche/lokale-corona-impfzentren-eroeffnet-ein-fuenkchen-hoffnung-17189043.html,true
2889,"
							Lockdown wird wohl bis März verlängert
			        ","
						Lockerungen der Anti-Corona-Maßnahmen werden wohl auch am Mittwoch nicht verkündet. Das geht aus einem Einigungsentwurf hervor. Mindestens bis März soll der Lockdown andauern, dann könnte ein Stufenplan in Kraft treten.
					",2021-02-09T16:20:56+0100,https://www.faz.net/premiumContent?contentId=1.7189066,false
2890,"
							Ausreise aus Tirol von Freitag an nur mit negativem Corona-Test
			        ","
						Die österreichische Regierung greift in Tirol durch. Sie will verhindern, dass sich die südafrikanische Mutante weiter verbreitet, im Bundesland selbst und außerhalb. Im benachbarten Bayern wird über eine Grenzschließung diskutiert.
					",2021-02-09T16:11:39+0100,https://www.faz.net/premiumContent?contentId=1.7189031,false
2891,"
							Der Bunte-Schuhe-Minister
			        ","
						Der niederländische Gesundheitsminister steht in der Kritik wegen des schleppenden Impfstarts und Datenpannen. Doch besonders gern ziehen seine Gegner über seinen Kleidungsstil her.
					",2021-02-09T16:04:23+0100,https://www.faz.net/suche/der-bunte-schuhe-minister-de-jonge-und-sein-corona-kurs-17187479.html,true
2892,"
							Kritik an Notenbank-Hilfen für Klimasünder
			        ","
						Laut Greenpeace begünstigen die Corona-Ausnahmen der Europäischen Zentralbank oftmals Unternehmen mit hohem CO2-Ausstoß. Was steckt dahinter?
					",2021-02-09T15:53:36+0100,https://www.faz.net/premiumContent?contentId=1.7187750,false
2893,"
							Geldstrafe für Internet-Hetze gegen Hanaus Oberbürgermeister
			        ","
						Ein junger Mann beleidigte und bedrohte Hanaus Oberbürgermeister wiederholt auf Facebook. Die Generalstaatsanwaltschaft durchsuchte seine Wohnung und sicherte sein Handy. Nun ist ein Urteil des Amtsgerichts gegen ihn rechtskräftig geworden.
					",2021-02-09T15:48:35+0100,https://www.faz.net/suche/geldstrafe-fuer-internet-hetze-gegen-hanaus-oberbuergermeister-kaminsky-17189050.html,true
2894,"
							Der Handel mit Großbritannien verliert an Bedeutung
			        ","
						Die Exporte Deutschlands auf die Insel sind stark zurück gegangen. Gerade die kleinen Unternehmen leiden unter den neuen Handelsbarrieren.
					",2021-02-09T15:32:51+0100,https://www.faz.net/premiumContent?contentId=1.7189045,false
2895,"
							Ein Virus geht um die Welt
			        ","
						Mutationen machen die Coronaviren ansteckender, vielleicht weniger angreifbar. Können uns die Impfstoffe trotzdem helfen?
					",2021-02-09T15:16:43+0100,https://www.faz.net/suche/corona-mutation-koennen-impfstoffe-trotzdem-helfen-17182974.html,true
2896,"
							Justiz auf der Suche nach Paul Mora
			        ","
						Der Investmentbanker soll Cum-Ex-Geschäfte eingefädelt haben, die den Fiskus Millionen Euro kosteten. Nun bitten Staatsanwälte, Steuerfahndung und das Bundeskriminalamt die Öffentlichkeit um ihre Hilfe. Der Angeklagte soll sich in Neuseeland aufhalten.
					",2021-02-09T15:04:09+0100,https://www.faz.net/premiumContent?contentId=1.7188977,false
2897,"
							Impfzentren aus Mangel an Impfstoff längst nicht ausgelastet
			        ","
						Fortan haben es Impfwillige in Hessen leichter, sich eine vorbeugende Spritze gegen Corona geben zu lassen. 22 weitere Impfzentren sind offen, könnte aber viel Leute versorgen. Künftig ist landesweit ein Covid-Testmobil unterwegs.
					",2021-02-09T14:59:00+0100,https://www.faz.net/suche/hessen-schickt-corona-testmobil-zu-altenheimen-17188515.html,true
2898,"
							FDP stellt Stufenplan für Corona-Maßnahmen vor
			        ","
						Nicht nur die Sieben-Tage-Inzidenz, sondern eine ganze Reihe weiterer Faktoren sollen bei Lockerungen der Corona-Regeln berücksichtigt werden. Diesen Vorschlag bringt die FDP nun in den Bundestag ein.
					",2021-02-09T14:36:50+0100,https://www.faz.net/premiumContent?contentId=1.7188987,false
2899,"
							Wenig Schutz bei schlechtem Wetter
			        ","
						Der Radverkehr erfreut sich in der Corona- und Klimakrise wachsender Beliebtheit. Doch das Recht sieht bei Schnee und Glätte nur geringe Schutzpflichten vor. Ein Gastbeitrag.
					",2021-02-09T13:59:55+0100,https://www.faz.net/suche/radwege-wenig-schutz-bei-schlechtem-wetter-17188960.html,true
2900,"
							Geld verdienen mit Amerikas Klimawende
			        ","
						Amerikas Präsident Joe Biden will Billionen Dollar für erneuerbare 
Energien ausgeben. Welche Aktien profitieren davon? 


					",2021-02-09T13:39:38+0100,https://www.faz.net/suche/joe-biden-und-seine-klimapolitik-boom-der-gruenen-aktien-17184378.html,true
2901,"
							Scheuer: „Bis Mittwoch auf Reisen verzichten“
			        ","
						Das Chaos auf der A2 ist aus Sicht der Autobahn GmbH Westfalen durch Lastwagenfahrer mitverursacht worden, die sich nicht an das Fahrverbot gehalten haben. Der Bundesverkehrsminister warnt vor neuem Schneefall. 
					",2021-02-09T13:19:21+0100,https://www.faz.net/premiumContent?contentId=1.7188288,false
2902,"
							WHO: Alles deutet auf Fledermäuse als Corona-Ursprung hin
			        ","
						Ein Expertenteam der WHO bestätigt, was zuvor schon vermutet worden war: Das Coronavirus Sars-CoV-2 geht vermutlich auf ähnliche Viren in Fledermäusen zurück. Ein Laborunfall als Ursache sei extrem unwahrscheinlich.
					",2021-02-09T12:57:21+0100,https://www.faz.net/premiumContent?contentId=1.7188862,false
2903,"
							Wirtschaft fordert Lockerungen der Corona-Maßnahmen
			        ","
						Nicht nur Friseure hoffen darauf, ihre Geschäfte bald wieder öffnen zu dürfen. Auch die Forderungen anderer Verbände nach einer baldigen Öffnungsperspektive werden immer lauter. 
					",2021-02-09T12:50:26+0100,https://www.faz.net/premiumContent?contentId=1.7188806,false
2904,"
							Deutsche zahlen mit der Girokarte so viel wie noch nie
			        ","
						Schlechte Nachrichten für Bargeldfreunde: Die Deutschen haben in der Corona-Pandemie an der Ladenkasse 5,5 Milliarden Transaktionen mit der Karte beglichen. 
					",2021-02-09T12:44:26+0100,https://www.faz.net/premiumContent?contentId=1.7188646,false
2905,"
							Warum Menschen der Wissenschaft nicht mehr vertrauen
			        ","
						Paradoxes Ergebnis: Je mehr die Forscher über eine Epidemie herausbekommen, desto tiefer sinkt das Vertrauen in sie – jedenfalls in bestimmten Bevölkerungsgruppen. Das ergab eine Studie über die Langzeitfolgen von Epidemien.
					",2021-02-09T12:32:42+0100,https://www.faz.net/suche/corona-pandemie-warum-das-vertrauen-in-die-wissenschaft-sinkt-17187385.html,true
2906,"
							Lockdown verdunkelt Zukunftsaussichten für viele Schüler
			        ","
						Die wochenlangen Schulschließungen werden soziale Ungleichheiten verschärfen und Zukunftschancen für viele Schüler schmälern, befürchten Experten. Einwürfe vor den Bund-Länder-Beratungen am Mittwoch.
					",2021-02-09T12:01:14+0100,https://www.faz.net/premiumContent?contentId=1.7188569,false
2907,"
							Es tut ihnen leid
			        ","
						Zu später Lockdown, zu wenig Impfstoff, zu langsame Hilfen: Politiker überbieten sich derzeit mit Entschuldigungen. Über einen neuen Tonfall – und seine feinen Unterschiede.
					",2021-02-09T11:54:04+0100,https://www.faz.net/suche/corona-pandemie-politiker-entschuldigen-sich-17188636.html,true
2908,"
							Sparen, sparen, sparen – nur wie?
			        ","
						Nicht nur der Stadtkämmerer hat Ideen, wie die schwierige Haushaltslage von Frankfurt in den Griff zu bekommen ist: Während die CDU in ersten Linie ein Ausgabenproblem moniert, legt die SPD den Fokus traditionell auf die Einnahmenseite.
					",2021-02-09T11:20:03+0100,https://www.faz.net/suche/frankfurts-schulden-sparen-sparen-sparen-nur-wie-17186139.html,true
2909,"
							Ohne Kuriere angekommen
			        ","
						In der Frankfurter Schirn Kunsthalle hängen derzeit die bedeutendsten Gemälde aus kanadischen Sammlungen. Ein wertvoller Schatz, der den Augen des Publikums vorerst verborgen bleibt.

					",2021-02-09T11:12:52+0100,https://www.faz.net/suche/schirn-kunsthalle-frankfurt-ohne-kuriere-angekommen-17181984.html,true
2910,"
							Funktioniert das „belgische Modell“?
			        ","
						Belgien lockert erstmals seit Anfang Dezember die Corona-Maßnahmen: Das „belgische Modell“ setzt auf offene Schulen und Friseurstudios und längeren Winterschlussverkauf. Funktioniert das?

					",2021-02-09T10:50:09+0100,https://www.faz.net/suche/corona-massnahmen-in-belgien-funktioniert-das-modell-17187444.html,true
2911,"
							Logieren wie Wilhelm II.
			        ","
						Auf die Wiedereröffnung des einzigen in Deutschland erhaltenen Appartements von Kaiser Wilhelm II. und seiner Gattin Auguste Victoria haben die Besucher lange warten müssen. Am 1. September soll es in Bad Homburg so weit sein.
					",2021-02-09T10:29:08+0100,https://www.faz.net/suche/schloesserverwaltung-will-zum-jubilaeum-kaiser-appartement-oeffnen-17176704.html,true
2912,"
							Wie gehen Therapie und Beratung in der Pandemie?
			        ","
						Mit Maske, live oder per Videokonferenz – Psychotherapeuten, Coaches und andere Berater stehen in Zeiten von Corona vor vielen Fragen. Ihre Klienten aber auch.

					",2021-02-09T10:24:50+0100,https://www.faz.net/suche/wie-gehen-therapie-und-beratung-in-der-corona-pandemie-17182203.html,true
2913,"
							Masken könnten wie Warnwesten in Autos Pflicht werden
			        ","
						Auch nach der Corona-Pandemie könnten Autofahrer dazu verpflichtet werden, stets zwei Mund-Nase-Bedeckungen mitzuführen. Die Vorgabe soll sich an den Regelungen für Warnwesten orientieren.
					",2021-02-09T10:07:11+0100,https://www.faz.net/premiumContent?contentId=1.7188558,false
2914,"
							Temasek gibt sich eine neue Führung
			        ","
						Ho Ching, Ehefrau des Singapurer Ministerpräsidenten, versucht noch einmal, die Führung des Staatsfonds abzugeben. Ihre Position ist nicht unumstritten. Anfang Oktober soll Dilhan Pillay Sandrasegara den Vorstandsvorsitz übernehmen. 
					",2021-02-09T09:58:41+0100,https://www.faz.net/premiumContent?contentId=1.7188491,false
2915,"
							Wie uns Corona fürs Leben prägt
			        ","
						Wer jung ist in einer Krise, wird die Narben nie mehr los. Doch uns allen wird die Erfahrung der Pandemie noch lange nachhängen.
					",2021-02-09T09:47:34+0100,https://www.faz.net/suche/corona-pandemie-wie-uns-die-krise-fuer-das-leben-praegt-17185014.html,true
2916,"
							Angeschlagene Bad Homburger bleiben hoffnungsvoll
			        ","
						Sportlich lief es für den TTC Bad Homburg zuletzt nicht gut. Dennoch besteht die Chance, erstklassig zu bleiben. Das hängt jedoch von der weiteren Entwicklung der Corona-Pandemie ab.
					",2021-02-09T09:43:12+0100,https://www.faz.net/premiumContent?contentId=1.7187928,false
2917,"
							Kolumbien legalisiert Flüchtlinge aus Venezuela
			        ","
						Knapp eine Million Flüchtlinge aus Venezuela, die sich illegal in Kolumbien aufhalten, sollen einen sicheren Aufenthaltstatus erhalten. Sie waren vor der massiven Wirtschaftskrise in das Nachbarland geflohen.
					",2021-02-09T09:27:18+0100,https://www.faz.net/premiumContent?contentId=1.7188446,false
2918,"
							Die große Kränkung der Deutschen
			        ","
						Die Hilflosigkeit in der Corona-Politik und im Impfmanagement zeigt: Wir sind schon lange nicht mehr da, wo wir uns selbst so gerne sehen – ganz vorne. Das kratzt am Selbstbild der Deutschen. Ein Gastbeitrag.
					",2021-02-09T08:57:33+0100,https://www.faz.net/suche/corona-impfung-die-hilflosigkeit-in-der-politik-17183407.html,true
2919,"
							Neuer Kinderbonus soll im Mai ausgezahlt werden
			        ","
						150 Euro pro Kind sollen Familien im Mai bekommen. Die Kosten für den Kinderbonus belaufen sich auf rund 2,1 Milliarden Euro.
					",2021-02-09T08:41:05+0100,https://www.faz.net/premiumContent?contentId=1.7188410,false
2920,"
							Stärkster Exporteinbruch seit Finanzkrise
			        ","
						Grenzschließungen und Lieferkettenunterbrechungen haben die deutsche Ausfuhr 2020 um 9,3 Prozent einbrechen lassen. Doch der Export arbeitet sich aus dem Corona-Tief. Im Dezember hat er seine Erholung fortgesetzt. 
					",2021-02-09T08:31:52+0100,https://www.faz.net/premiumContent?contentId=1.7188427,false
2921,"
							Schweizer Börse zeigt sich robust
			        ","
						Noch können aus Deutschland Aktiengeschäfte in der Schweiz nur über Banken, nicht aber direkt getätigt werden. Woran das liegt und welche Unternehmen den Schweizer Börsenindex antreiben.
					",2021-02-09T08:25:14+0100,https://www.faz.net/premiumContent?contentId=1.7187618,false
2922,"
							Wie Torte ohne Sahne
			        ","
						Der Dolomiten-Ort mit mondänem Flair und morbidem Charme muss wegen Corona auf Zuschauer verzichten. „Das wird sich nicht nach WM anfühlen“, ahnt schon vorab eine von Italiens Medaillenhoffnungen.
					",2021-02-09T07:49:37+0100,https://www.faz.net/premiumContent?contentId=1.7187449,false
2923,"
							Die große Kehrtwende bei Facebook
			        ","
						Lange verschloss sich Facebook gegen Einschränkungen im News Feed. Jetzt macht der Konzern allerdings ernst. Impfgegner sollen es in Zukunft schwerer haben, Falschinformationen zu verbreiten.
					",2021-02-09T07:37:45+0100,https://www.faz.net/suche/wie-facebook-gegen-fake-news-zum-impfstoff-vorgehen-will-17188396.html,false
2924,"
							Das Impfen kommt langsam voran
			        ","
						Am Dienstag öffnen alle 28 hessischen Impfzentren. Dort können drei Wirkstoffe verabreicht werden. Derweil hat sich in einer Hofheimer Behörde die britische Mutante verbreitet.

					",2021-02-09T07:24:25+0100,https://www.faz.net/suche/pandemie-in-hessen-das-impfen-kommt-langsam-voran-17187918.html,true
2925,"
							Herausfordernd, aber schön
			        ","
						Gerade hatten wir uns mit seinem Ende angefreundet, da kommt der Winter mit voller Wucht zurück. Obwohl die Kälte vielerorts Chaos anrichtet, sollten wir sie genießen. Denn so ausdauernd wie diesmal ist der Winter schon lange nicht mehr gewesen.
					",2021-02-09T07:06:00+0100,https://www.faz.net/suche/kommentar-zu-wintereinbruch-in-rhein-main-herausfordernd-aber-schoen-17187908.html,true
2926,"
							Die Luftfahrt braucht eine Doppelstrategie
			        ","
						Solange nicht genügend Corona-Impfstoff vorhanden ist, ist eine Belebung am Himmel nur möglich, wenn auch Tests den Weg zum Fliegen frei machen. Für Staaten ist das zudem viel günstiger als mehr Hilfspakete.  
					",2021-02-09T06:59:06+0100,https://www.faz.net/suche/impfen-und-testen-luftfahrt-braucht-doppelstrategie-17187552.html,true
2927,"
							Sieben-Tage-Inzidenz sinkt erstmals seit drei Monaten unter 75
			        ","
						Das Robert-Koch-Institut registriert in Deutschland 3379 neue Corona-Fälle und 481 neue Todesfälle – und damit jeweils deutlich weniger als vor einer Woche. FDP-Chef Lindner fordert dazu auf, Regeln für eine Öffnung von Schulen und Geschäften vorzulegen.
					",2021-02-09T06:29:49+0100,https://www.faz.net/premiumContent?contentId=1.7188252,false
2928,"
							Kann Europa Krise?
			        ","
						Kaum ein gutes Wort für Brüssel: Bei Frank Plasbergs Gästen bricht sich der aufgestaute Frust über das europäische Impfchaos Bahn. Star der Runde ist der Heinsberger Landrat Stephan Pusch. Mit ihm sollte Ursula von der Leyen dringend telefonieren.
					",2021-02-09T06:18:11+0100,https://www.faz.net/premiumContent?contentId=1.7188251,false
2929,"
							Lieber ins Eigenheim oder in die Börse investieren?
			        ","
						Wer durch die Corona-Pandemie in eine prekäre Lebenssituation geraten ist, aber genug geerbt hat, kann sich womöglich mithilfe einer Eigentumswohnung absichern. Klingt verlockend – aber es gibt einiges zu bedenken.
					",2021-02-09T06:05:58+0100,https://www.faz.net/suche/lieber-ins-eigenheim-oder-in-die-boerse-investieren-17187606.html,true
2930,"
							Die Angst der Republikaner und die Sorge der Kanzlerin
			        ","
						In Washington startet das zweite Amtsenthebungsverfahren gegen Donald Trump und in Deutschland werden vor den nächsten Corona-Beratungen immer mehr Stufenpläne für einen Weg „raus aus dem Lockdown“ präsentiert. Der Newsletter für Deutschland.
					",2021-02-09T06:03:24+0100,https://www.faz.net/premiumContent?contentId=1.7188172,false
2931,"
							Konjunkturprogramm katapultiert Amerikas Börsen auf Rekordhoch
			        ","
						Die Hoffnung auf massive Corona-Hilfen haben und die Fortschritte im amerikanischen Impfprogramm haben den Dow Jones, den S&P und den Nasdaq auf Allzeithochs getrieben. Auch die Kryptowährung Bitcoin erklomm neue Höhen. 
					",2021-02-09T03:27:36+0100,https://www.faz.net/premiumContent?contentId=1.7188271,false
2932,"
							Trumps Anwälte wettern gegen „politisches Theater“
			        ","
						Vor dem Auftakt des zweiten, historischen Amtsenthebungsverfahrens gegen Donald Trump wettern dessen Anwälte lautstark gegen den Prozess. Er sei „verfassungswidrig“ und diene allein dazu, den politischen Gegner mundtot zu machen.

					",2021-02-09T03:10:21+0100,https://www.faz.net/premiumContent?contentId=1.7188241,false
2933,"
							Mister Krise und die Australian Open
			        ","
						Mitten in der Corona-Pandemie muss Craig Tiley die Australian Open ausrichten. Der Turnierdirektor gilt als krisenerprobt. Doch selbst für ihn wird das Grand-Slam-Turnier zum organisatorischen Gigaprojekt.
					",2021-02-08T23:00:49+0100,https://www.faz.net/premiumContent?contentId=1.7183214,false
2934,"
							Wenig Reflexion
			        ","
						Der Super Bowl gehört zu den höchsten säkularen Feiertagen Amerikas. Millionen Fans ergötzen sich an der vom Fernsehen inszenierten Liturgie aus Sport, PR und Patriotismus. Daran können weder Corona-Auflagen noch -Todeszahlen etwas ändern.
					",2021-02-08T21:50:21+0100,https://www.faz.net/suche/sport-pr-und-patriotismus-beim-super-bowl-wenig-reflexion-17187738.html,true
2935,"
							Auch Gladbach weicht für Duell mit Manchester nach Budapest aus
			        ","
						Nach RB Leipzig zieht auch Borussia Mönchengladbach in der Champions League zum Heimspiel nach Budapest um. Wegen des Einreiseverbots für Menschen aus Hochrisiko-Ländern, kann das Spiel gegen Manchester City nicht im Borussia-Park stattfinden.

					",2021-02-08T20:48:46+0100,https://www.faz.net/premiumContent?contentId=1.7188110,false
2936,"
							Nächster Impfstoff in der Warteschleife
			        ","
						Die klinische Studie mit dem Covid-19-Impfstoff des Tübinger Biotech-Unternehmens „CureVac“ soll schneller als geplant abgeschlossen werden. Bei positivem Ergebnis könnte die Zulassungsbeantragung im Frühling folgen.
					",2021-02-08T20:39:28+0100,https://www.faz.net/suche/corona-impfstoff-von-curevac-in-finaler-testphase-17188547.html,false
2937,"
							Ein Hauch von Gegenwind für Markus Söder
			        ","
						Lange war in der CSU kaum Kritik an Markus Söders Kurs in der Pandemie zu vernehmen. Das hat sich geändert – aber nur ein bisschen. Manche Kritiker haben dabei auch Söders politische Zukunft im Sinn.

					",2021-02-08T20:32:15+0100,https://www.faz.net/suche/csu-und-soeders-corona-politik-ein-hauch-von-gegenwind-17187674.html,true
